idx,idy,ntdiff,carcass.x,geog.x,Cluster.x,sample.type.x,day.x,month.x,year.x,species.x,GPS.determined.from.map.x,lat.x,long.x,ward.x,village.x,subvillage.x,Status.x,Misidentification.x,Unexpected.genome.Size.x,Median.insert.size.x,Mean.coverage.x,Number.of.reads.x,X..contigs...0.bp.x,X..contigs...1000.bp.x,Total.length....0.bp..x,Total.length....1000.bp..x,X..contigs.x,largest.contig.x,total.length.x,GC...MicrobesNG..x,GC...Qualimap..x,N50.x,N57.x,Number.of.reads.1.x,mapped.reads.x,percentage.mapped.reads.x,duplicated.reads.x,duplication.rate.x,mean.coverage.x,carcass.y,geog.y,Cluster.y,sample.type.y,day.y,month.y,year.y,species.y,GPS.determined.from.map.y,lat.y,long.y,ward.y,village.y,subvillage.y,Status.y,Misidentification.y,Unexpected.genome.Size.y,Median.insert.size.y,Mean.coverage.y,Number.of.reads.y,X..contigs...0.bp.y,X..contigs...1000.bp.y,Total.length....0.bp..y,Total.length....1000.bp..y,X..contigs.y,largest.contig.y,total.length.y,GC...MicrobesNG..y,GC...Qualimap..y,N50.y,N57.y,Number.of.reads.1.y,mapped.reads.y,percentage.mapped.reads.y,duplicated.reads.y,duplication.rate.y,mean.coverage.y
AN17-18_I,AN16-135_I,10,AN17-18,North,Single case,insect,20,2,2017,donkey,NA,-2.65342,35.11702,Olbalbal,Meshili,Idonyo Ogol,NA,NA,NA,164,78.8,1476274,87,26,5478488,5450691,41,1770124,5460549,35.15,37.41%,1161862,263235,"2,817,772","2,585,604",91.76%,"1,377,351",51.68%,72.3,AN16-135,Central,Single case,insect,20,10,2016,sheep,NA,-3.06807,35.04067,Endulen,Nasiporiong,NA,NA,NA,NA,153,97.2,1870195,168,26,5479517,5449484,33,1770627,5454261,35.12,37.85%,596283,263342,"3,373,972","3,021,340",89.55%,"1,769,767",54.64%,81.8
AN17-18_I,AN16-155_S,10,AN17-18,North,Single case,insect,20,2,2017,donkey,NA,-2.65342,35.11702,Olbalbal,Meshili,Idonyo Ogol,NA,NA,NA,164,78.8,1476274,87,26,5478488,5450691,41,1770124,5460549,35.15,37.41%,1161862,263235,"2,817,772","2,585,604",91.76%,"1,377,351",51.68%,72.3,AN16-155,South,C4,swab,26,11,2016,sheep,NA,-3.29364,35.03649,Kakesio,Osinoni ,Orgumi ,NA,NA,NA,105,201.6,4777763,91,30,5467436,5446822,40,947169,5453460,35.12,38.68%,892181,239943,"8,278,772","7,324,523",88.47%,"5,554,885",75.10%,162.8
AN17-18_I,AN17-01-A_B,13,AN17-18,North,Single case,insect,20,2,2017,donkey,NA,-2.65342,35.11702,Olbalbal,Meshili,Idonyo Ogol,NA,NA,NA,164,78.8,1476274,87,26,5478488,5450691,41,1770124,5460549,35.15,37.41%,1161862,263235,"2,817,772","2,585,604",91.76%,"1,377,351",51.68%,72.3,AN17-01,Central,Single case,blood,30,4,2017,goat,yes,-3.096573,35.149872,Endulen,Nasiporiong,Ngoyapase; eneo ya Irkeek Losir/Kiloki,NA,Clostridium sensu stricto 1/Bacillus,NA,155,95.4,1988406,845,74,5912293,5529187,358,1161477,5708193,35.03,37.45%,899713,240050,"3,769,458","3,269,098",86.73%,"1,955,076",55.54%,89
AN17-18_I,AN17-18_S,0,AN17-18,North,Single case,insect,20,2,2017,donkey,NA,-2.65342,35.11702,Olbalbal,Meshili,Idonyo Ogol,NA,NA,NA,164,78.8,1476274,87,26,5478488,5450691,41,1770124,5460549,35.15,37.41%,1161862,263235,"2,817,772","2,585,604",91.76%,"1,377,351",51.68%,72.3,AN17-18,North,Single case,swab,20,2,2017,donkey,NA,-2.65342,35.11702,Olbalbal,Meshili,Idonyo Ogol,contamination?,Clostridium sensu stricto 1/Bacillus,6.17669,170,62.9,1430941,2309,134,6662267,5610018,1009,1770262,6176691,34.79,38.13%,919835,121958,"2,680,884","2,374,412",88.57%,"1,344,890",50.94%,67.2
AN17-18_I,AN16-24_S1,36,AN17-18,North,Single case,insect,20,2,2017,donkey,NA,-2.65342,35.11702,Olbalbal,Meshili,Idonyo Ogol,NA,NA,NA,164,78.8,1476274,87,26,5478488,5450691,41,1770124,5460549,35.15,37.41%,1161862,263235,"2,817,772","2,585,604",91.76%,"1,377,351",51.68%,72.3,AN16-24,Central,Single case,swab,26,9,2016,cow,NA,-3.09357,35.06333,Endulen,Nasiporiong,near Kilima Matiti,higher contig numbers,NA,NA,84,36.1,996321,1073,707,5268768,5079268,859,46323,5183705,35.3,37.61%,12145,5641,"1,798,747","1,611,127",89.57%,"956,491",81.48%,28.9
AN17-18_I,LNA-2_T2,18,AN17-18,North,Single case,insect,20,2,2017,donkey,NA,-2.65342,35.11702,Olbalbal,Meshili,Idonyo Ogol,NA,NA,NA,164,78.8,1476274,87,26,5478488,5450691,41,1770124,5460549,35.15,37.41%,1161862,263235,"2,817,772","2,585,604",91.76%,"1,377,351",51.68%,72.3,LNA-2,Central,C3,tissue,7,10,2016,goat,NA,-3.05212,35.11393,Endulen,Nasiporiong,Ngoyapase,NA,NA,NA,222,35.7,586669,131,101,5448919,5430551,122,1089540,5445807,35.13,37.28%,238661,58690,"1,145,795","1,039,918",90.76%,"407,204",36.82%,32.8
AN17-18_I,AN16-171_B,9,AN17-18,North,Single case,insect,20,2,2017,donkey,NA,-2.65342,35.11702,Olbalbal,Meshili,Idonyo Ogol,NA,NA,NA,164,78.8,1476274,87,26,5478488,5450691,41,1770124,5460549,35.15,37.41%,1161862,263235,"2,817,772","2,585,604",91.76%,"1,377,351",51.68%,72.3,AN16-171,Unknown Sample Location,Single case,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AN17-18_I,AN16-109_D1,12,AN17-18,North,Single case,insect,20,2,2017,donkey,NA,-2.65342,35.11702,Olbalbal,Meshili,Idonyo Ogol,NA,NA,NA,164,78.8,1476274,87,26,5478488,5450691,41,1770124,5460549,35.15,37.41%,1161862,263235,"2,817,772","2,585,604",91.76%,"1,377,351",51.68%,72.3,AN16-109,East,Single case,soil,18,7,2016,goat,NA,-3.01212,35.49434,Ngoile,NA,NA,NA,NA,NA,126,96.2,2033756,79,29,5467132,5449809,37,919235,5455171,35.11,37.51%,677373,238660,"3,682,649","3,236,430",87.88%,"1,998,753",62.49%,78.4
AN17-18_I,AN16-122_T1,14,AN17-18,North,Single case,insect,20,2,2017,donkey,NA,-2.65342,35.11702,Olbalbal,Meshili,Idonyo Ogol,NA,NA,NA,164,78.8,1476274,87,26,5478488,5450691,41,1770124,5460549,35.15,37.41%,1161862,263235,"2,817,772","2,585,604",91.76%,"1,377,351",51.68%,72.3,AN16-122,East,Single case,tissue,20,1,2017,sheep,yes,-2.934868,35.511649,Olbalbal,Meshili,"Engonini, Ngurumani",NA,NA,NA,155,121.6,2335705,55,28,5459442,5449243,35,1161515,5453656,35.12,37.26%,899714,264345,"4,355,331","3,881,824",89.13%,"2,376,383",56.14%,105.8
AN17-18_I,AN16-160_D2,9,AN17-18,North,Single case,insect,20,2,2017,donkey,NA,-2.65342,35.11702,Olbalbal,Meshili,Idonyo Ogol,NA,NA,NA,164,78.8,1476274,87,26,5478488,5450691,41,1770124,5460549,35.15,37.41%,1161862,263235,"2,817,772","2,585,604",91.76%,"1,377,351",51.68%,72.3,AN16-160,South,C4,soil,26,11,2016,cow,NA,-3.29372,35.03663,Kakesio,Osinoni,"Orgumi, Nanadando",NA,NA,NA,191,111.8,1992777,191,26,5520500,5447184,67,1770336,5472292,35.21,38.60%,669842,263235,"3,750,831","3,385,265",90.25%,"1,977,522",50.61%,100.4
AN17-18_I,FL16-11-MKK_I,28,AN17-18,North,Single case,insect,20,2,2017,donkey,NA,-2.65342,35.11702,Olbalbal,Meshili,Idonyo Ogol,NA,NA,NA,164,78.8,1476274,87,26,5478488,5450691,41,1770124,5460549,35.15,37.41%,1161862,263235,"2,817,772","2,585,604",91.76%,"1,377,351",51.68%,72.3,FL16-11-MKK,South,Single case,insect,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,217,62.9,1083400,95,31,5472059,5445532,42,920454,5453535,35.12,38.40%,574817,204706,"2,054,220","1,744,529",84.92%,"865,688",42.93%,52.8
AN17-18_I,AN16-132_T,12,AN17-18,North,Single case,insect,20,2,2017,donkey,NA,-2.65342,35.11702,Olbalbal,Meshili,Idonyo Ogol,NA,NA,NA,164,78.8,1476274,87,26,5478488,5450691,41,1770124,5460549,35.15,37.41%,1161862,263235,"2,817,772","2,585,604",91.76%,"1,377,351",51.68%,72.3,AN16-132,Central,Single case,tissue,21,3,2017,cow,yes,-3.189766,35.243246,Endulen,Nasiporiong,Ngoyapase,higher contig numbers,NA,NA,84,42.9,1201864,1540,969,5515848,5254443,1190,45373,5410131,35.19,38.15%,8186,3954,"2,238,374","1,980,215",88.47%,"1,216,299",76.14%,35.9
AN17-18_I,AN17-20_S,13,AN17-18,North,Single case,insect,20,2,2017,donkey,NA,-2.65342,35.11702,Olbalbal,Meshili,Idonyo Ogol,NA,NA,NA,164,78.8,1476274,87,26,5478488,5450691,41,1770124,5460549,35.15,37.41%,1161862,263235,"2,817,772","2,585,604",91.76%,"1,377,351",51.68%,72.3,AN17-20,North,Single case,swab,23,2,2017,sheep,NA,-2.56527,35.18269,Olbalbal,Meshili,Idonyo Ogol,contamination?,Alkaliphilus/Bacillus,8.60389,145,81.5,2642681,3005,974,8981778,7816926,2122,1770200,8603886,34.46,36.92%,240050,3512,"4,819,266","4,110,648",85.30%,"2,529,935",57.92%,109.4
AN17-18_I,AN16-120_S2,42,AN17-18,North,Single case,insect,20,2,2017,donkey,NA,-2.65342,35.11702,Olbalbal,Meshili,Idonyo Ogol,NA,NA,NA,164,78.8,1476274,87,26,5478488,5450691,41,1770124,5460549,35.15,37.41%,1161862,263235,"2,817,772","2,585,604",91.76%,"1,377,351",51.68%,72.3,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,new sequence,NA,NA,113,30.3,660109,832,584,5412043,5271413,707,124724,5359244,35.25,38.19%,18635,7394,"1,163,669","1,047,883",90.05%,"563,061",69.83%,23.5
AN17-18_I,AN17-38_T1,3,AN17-18,North,Single case,insect,20,2,2017,donkey,NA,-2.65342,35.11702,Olbalbal,Meshili,Idonyo Ogol,NA,NA,NA,164,78.8,1476274,87,26,5478488,5450691,41,1770124,5460549,35.15,37.41%,1161862,263235,"2,817,772","2,585,604",91.76%,"1,377,351",51.68%,72.3,AN17-38,South,Single case,tissue,25,2,2017,cow,NA,-3.28117,35.00691,Kakesio,Kakesio,Ereko,NA,NA,NA,221,49.9,856083,353,42,5586454,5454887,72,639851,5475573,35.14,36.34%,296850,204802,"1,700,675","1,520,144",89.38%,"643,666",41.81%,44.7
AN17-18_I,AN16-86-1_T,5,AN17-18,North,Single case,insect,20,2,2017,donkey,NA,-2.65342,35.11702,Olbalbal,Meshili,Idonyo Ogol,NA,NA,NA,164,78.8,1476274,87,26,5478488,5450691,41,1770124,5460549,35.15,37.41%,1161862,263235,"2,817,772","2,585,604",91.76%,"1,377,351",51.68%,72.3,AN16-86,North,Single case,tissue,29,9,2016,sheep,NA,-2.52621,35.25493,Olbalbal,Meshili,Idonyo Ogol,NA,NA,NA,218,72.1,1201707,52,31,5459282,5449685,39,1770299,5455325,35.12,37.26%,754222,240025,"2,297,306","2,078,479",90.47%,"986,454",42.30%,65
AN17-18_I,AN16-155_B,10,AN17-18,North,Single case,insect,20,2,2017,donkey,NA,-2.65342,35.11702,Olbalbal,Meshili,Idonyo Ogol,NA,NA,NA,164,78.8,1476274,87,26,5478488,5450691,41,1770124,5460549,35.15,37.41%,1161862,263235,"2,817,772","2,585,604",91.76%,"1,377,351",51.68%,72.3,AN16-155,South,C4,blood,26,11,2016,sheep,NA,-3.29364,35.03649,Kakesio,Osinoni ,Orgumi ,NA,NA,NA,162,33.1,622187,205,167,5451227,5432804,186,776786,5446051,35.13,37.32%,94138,40921,"1,213,372","1,064,053",87.69%,"499,830",48.14%,29.4
AN17-18_I,AN17-01-A_S,7,AN17-18,North,Single case,insect,20,2,2017,donkey,NA,-2.65342,35.11702,Olbalbal,Meshili,Idonyo Ogol,NA,NA,NA,164,78.8,1476274,87,26,5478488,5450691,41,1770124,5460549,35.15,37.41%,1161862,263235,"2,817,772","2,585,604",91.76%,"1,377,351",51.68%,72.3,AN17-01,Central,Single case,swab,30,4,2017,goat,yes,-3.096573,35.149872,Endulen,Nasiporiong,Ngoyapase; eneo ya Irkeek Losir/Kiloki,NA,NA,NA,114,177.3,3990287,73,28,5466013,5446767,43,1161515,5457484,35.13,37.56%,899963,263235,"7,173,769","6,042,233",84.23%,"4,335,562",69.25%,141.8
AN17-18_I,AN16-169_T,35,AN17-18,North,Single case,insect,20,2,2017,donkey,NA,-2.65342,35.11702,Olbalbal,Meshili,Idonyo Ogol,NA,NA,NA,164,78.8,1476274,87,26,5478488,5450691,41,1770124,5460549,35.15,37.41%,1161862,263235,"2,817,772","2,585,604",91.76%,"1,377,351",51.68%,72.3,AN16-169,East,Single case,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AN17-18_I,AN16-110_D1,27,AN17-18,North,Single case,insect,20,2,2017,donkey,NA,-2.65342,35.11702,Olbalbal,Meshili,Idonyo Ogol,NA,NA,NA,164,78.8,1476274,87,26,5478488,5450691,41,1770124,5460549,35.15,37.41%,1161862,263235,"2,817,772","2,585,604",91.76%,"1,377,351",51.68%,72.3,AN16-110,Central,Single case,soil,30,6,2016,goat,yes,-3.110753,35.112708,Endulen,Nasiporiong,Ngoyapase; Oldupai plain,slightly higher contig numbers,NA,NA,76,42.8,1297251,602,485,5357943,5299805,525,107572,5327909,35.16,37.45%,17242,9363,"2,351,768","2,002,805",85.16%,"1,258,773",83.77%,33.4
AN16-120_S1,LNA_D3,45,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,NA,NA,NA,200,114,2017474,456,28,5528881,5448293,39,1637013,5455648,35.12,37.57%,596279,204764,"3,898,418","3,517,134",90.22%,"1,970,259",49.46%,105,LNA,Central,C3,soil,7,10,2016,unknown,NA,-3.05212,35.11393,Endulen,Nasiporiong,Ngoyapase,NA,NA,NA,199,78.8,1369103,170,28,5478474,5447610,35,1770209,5453172,35.11,38.21%,407853,239943,"2,565,383","2,304,702",89.84%,"1,249,056",46.36%,69.3
AN16-120_S1,FL16-06_I,41,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,NA,NA,NA,200,114,2017474,456,28,5528881,5448293,39,1637013,5455648,35.12,37.57%,596279,204764,"3,898,418","3,517,134",90.22%,"1,970,259",49.46%,105,FL16-06,South,Single case,insect,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,93.3,1799713,347,28,5541084,5446891,63,1105634,5467948,35.18,37.81%,596279,239768,"3,419,847","3,075,093",89.92%,"1,776,714",54.03%,84.7
AN16-120_S1,AN17-38_T2,40,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,NA,NA,NA,200,114,2017474,456,28,5528881,5448293,39,1637013,5455648,35.12,37.57%,596279,204764,"3,898,418","3,517,134",90.22%,"1,970,259",49.46%,105,AN17-38,South,Single case,tissue,25,2,2017,cow,NA,-3.28117,35.00691,Kakesio,Kakesio,Ereko,NA,NA,NA,86,87.3,2400003,120,75,5458948,5443199,82,426490,5448325,35.12,38.18%,115806,68609,"4,242,285","3,712,937",87.52%,"2,544,304",81.53%,69.6
AN16-120_S1,AN16-135_S,44,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,NA,NA,NA,200,114,2017474,456,28,5528881,5448293,39,1637013,5455648,35.12,37.57%,596279,204764,"3,898,418","3,517,134",90.22%,"1,970,259",49.46%,105,AN16-135,Central,Single case,swab,20,10,2016,sheep,NA,-3.06807,35.04067,Endulen,Nasiporiong,NA,NA,NA,NA,98,96.3,2410456,490,101,5541202,5450088,119,434563,5462221,35.11,38.13%,107998,53363,"4,213,021","3,748,547",88.98%,"2,569,362",73.36%,78.4
AN16-120_S1,AN16-23_B,40,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,NA,NA,NA,200,114,2017474,456,28,5528881,5448293,39,1637013,5455648,35.12,37.57%,596279,204764,"3,898,418","3,517,134",90.22%,"1,970,259",49.46%,105,AN16-23,Central,C2,blood,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongumot (Olduvai gorge),NA,NA,NA,111,64.7,1481402,125,71,5471888,5452864,80,463634,5458788,35.11,37.57%,138728,67214,"2,724,133","2,304,718",84.60%,"1,399,993",66.99%,52.1
AN16-120_S1,LNA-2_T1,49,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,NA,NA,NA,200,114,2017474,456,28,5528881,5448293,39,1637013,5455648,35.12,37.57%,596279,204764,"3,898,418","3,517,134",90.22%,"1,970,259",49.46%,105,LNA-2,Central,C3,tissue,7,10,2016,goat,NA,-3.05212,35.11393,Endulen,Nasiporiong,Ngoyapase,NA,NA,NA,359,121.2,1655147,231,28,5541738,5452810,51,1770118,5467179,35.13,36.52%,1161512,263184,"3,156,237","2,820,703",89.37%,"1,324,729",41.69%,109.2
AN16-120_S1,AN16-164_S3,29,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,NA,NA,NA,200,114,2017474,456,28,5528881,5448293,39,1637013,5455648,35.12,37.57%,596279,204764,"3,898,418","3,517,134",90.22%,"1,970,259",49.46%,105,AN16-164,Central,Single case,swab,25,1,2017,sheep,NA,-3.03004,35.16133,Endulen,NA,"Olduvai, Kiloki",NA,NA,NA,158,86.7,1647648,97,29,5468150,5451137,36,1603318,5455860,35.13,37.30%,1180700,213350,"2,955,984","2,700,208",91.35%,"1,605,973",54.12%,74
AN16-120_S1,AN16-109_D2,43,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,NA,NA,NA,200,114,2017474,456,28,5528881,5448293,39,1637013,5455648,35.12,37.57%,596279,204764,"3,898,418","3,517,134",90.22%,"1,970,259",49.46%,105,AN16-109,East,Single case,soil,18,7,2016,goat,NA,-3.01212,35.49434,Ngoile,NA,NA,contamination?,Clostridium sensu stricto 1/Solibacillus/Bacillus,NA,95,30.2,862222,1937,789,5891736,5278331,1310,118837,5631963,35.57,38.53%,11141,4434,"1,581,769","1,343,972",84.97%,"784,636",76.05%,27
AN16-120_S1,AN16-122_T2,40,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,NA,NA,NA,200,114,2017474,456,28,5528881,5448293,39,1637013,5455648,35.12,37.57%,596279,204764,"3,898,418","3,517,134",90.22%,"1,970,259",49.46%,105,AN16-122,East,Single case,tissue,20,1,2017,sheep,yes,-2.934868,35.511649,Olbalbal,Meshili,"Engonini, Ngurumani",NA,NA,NA,146,151.3,2966214,66,27,5466682,5449785,35,1770241,5455207,35.12,37.95%,895192,263082,"5,507,072","5,019,329",91.14%,"3,324,631",59.90%,134.5
AN16-120_S1,AN16-160_D1,40,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,NA,NA,NA,200,114,2017474,456,28,5528881,5448293,39,1637013,5455648,35.12,37.57%,596279,204764,"3,898,418","3,517,134",90.22%,"1,970,259",49.46%,105,AN16-160,South,C4,soil,26,11,2016,cow,NA,-3.29372,35.03663,Kakesio,Osinoni,"Orgumi, Nanadando",NA,NA,NA,163,278.6,5821303,1260,51,6092908,5480416,543,1770329,5792039,36.77,39.79%,1161868,239943,"9,945,504","8,826,590",88.75%,"6,584,584",63.86%,244.7
AN16-120_S1,AN16-83_T1,43,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,NA,NA,NA,200,114,2017474,456,28,5528881,5448293,39,1637013,5455648,35.12,37.57%,596279,204764,"3,898,418","3,517,134",90.22%,"1,970,259",49.46%,105,AN16-83,Central,Single case,tissue,20,8,2016,sheep,yes,NA,NA,Njoroiolisilondo,NA,NA,contamination?,Clostridium sensu stricto 1/Bacillus,8.9452,137,125.2,4186298,1730,1043,9053810,8629722,1475,1769270,8945205,32.5,36.37%,238660,4834,"7,670,789","6,606,776",86.13%,"4,451,768",62.67%,171
AN16-120_S1,LNA-1_T,43,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,NA,NA,NA,200,114,2017474,456,28,5528881,5448293,39,1637013,5455648,35.12,37.57%,596279,204764,"3,898,418","3,517,134",90.22%,"1,970,259",49.46%,105,LNA-1,Central,C3,tissue,7,10,2016,sheep,NA,-3.05212,35.11393,Endulen,Nasiporiong,Ngoyapase,contamination?,Clostridium sensu stricto 1,10.3972,108,114.3,5262821,3885,1295,10869981,9801808,2158,328424,10397193,37.11,38.48%,27263,4825,"9,303,258","7,766,452",83.48%,"5,869,133",72.41%,175.3
AN16-120_S1,LNA_D1,43,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,NA,NA,NA,200,114,2017474,456,28,5528881,5448293,39,1637013,5455648,35.12,37.57%,596279,204764,"3,898,418","3,517,134",90.22%,"1,970,259",49.46%,105,LNA,Central,C3,soil,7,10,2016,unknown,NA,-3.05212,35.11393,Endulen,Nasiporiong,Ngoyapase,NA,NA,NA,192,34.7,623556,136,29,5495037,5448973,54,1179025,5464168,35.17,35.89%,733642,238479,"1,180,881","994,741",84.24%,"371,371",39.57%,29.2
AN16-120_S1,AN16-132_I,43,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,NA,NA,NA,200,114,2017474,456,28,5528881,5448293,39,1637013,5455648,35.12,37.57%,596279,204764,"3,898,418","3,517,134",90.22%,"1,970,259",49.46%,105,AN16-132,Central,Single case,insect,21,3,2017,cow,yes,-3.189766,35.243246,Endulen,Nasiporiong,Ngoyapase,NA,NA,NA,360,38.9,538240,259,30,5551035,5453280,45,1770296,5462877,35.13,36.21%,979540,263235,"1,039,410","924,945",88.99%,"289,898",31.06%,35.9
AN16-120_S1,AN16-14_S1,41,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,NA,NA,NA,200,114,2017474,456,28,5528881,5448293,39,1637013,5455648,35.12,37.57%,596279,204764,"3,898,418","3,517,134",90.22%,"1,970,259",49.46%,105,AN16-14,Central,C2,swab,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,247,40,676909,351,58,5598393,5452499,170,1108443,5523474,35.16,37.56%,256767,106082,"1,309,475","1,170,862",89.41%,"472,888",36.24%,37
AN16-120_S1,AN16-24_D,41,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,NA,NA,NA,200,114,2017474,456,28,5528881,5448293,39,1637013,5455648,35.12,37.57%,596279,204764,"3,898,418","3,517,134",90.22%,"1,970,259",49.46%,105,AN16-24,Central,Single case,soil,26,9,2016,cow,NA,-3.09357,35.06333,Endulen,Nasiporiong,near Kilima Matiti,contamination?,Clostridium sensu stricto 1/Bacillus,NA,78,44.1,1340987,554,464,5442895,5393277,511,130197,5425906,35.23,37.87%,20086,9960,"2,331,690","2,075,935",89.03%,"1,315,259",88.72%,35.5
AN16-120_S1,AN16-135_T1,41,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,NA,NA,NA,200,114,2017474,456,28,5528881,5448293,39,1637013,5455648,35.12,37.57%,596279,204764,"3,898,418","3,517,134",90.22%,"1,970,259",49.46%,105,AN16-135,Central,Single case,tissue,20,10,2016,sheep,NA,-3.06807,35.04067,Endulen,Nasiporiong,NA,NA,NA,NA,138,124.4,2512913,88,27,5475377,5450053,34,1161868,5454885,35.12,37.29%,899714,263082,"4,468,489","4,026,336",90.11%,"2,569,186",59.98%,104.4
AN16-120_S1,AN16-23_D1,39,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,NA,NA,NA,200,114,2017474,456,28,5528881,5448293,39,1637013,5455648,35.12,37.57%,596279,204764,"3,898,418","3,517,134",90.22%,"1,970,259",49.46%,105,AN16-23,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongumot (Olduvai gorge),higher contig numbers,NA,NA,80,44,1283527,1273,836,5378156,5105766,1149,69516,5332351,35.27,38.43%,13090,4030,"2,282,496","2,018,136",88.42%,"1,337,769",87.93%,35.5
AN16-120_S1,AN16-83_D,44,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,NA,NA,NA,200,114,2017474,456,28,5528881,5448293,39,1637013,5455648,35.12,37.57%,596279,204764,"3,898,418","3,517,134",90.22%,"1,970,259",49.46%,105,AN16-83,Central,Single case,soil,20,8,2016,sheep,yes,NA,NA,Njoroiolisilondo,NA,NA,NA,NA,NA,407,81.6,1138780,140,26,5498265,5448816,38,1161756,5456942,35.12,35.58%,899614,290757,"2,174,984","1,671,129",76.83%,"656,507",37.03%,61.2
AN16-120_S1,AN16-175_T,44,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,NA,NA,NA,200,114,2017474,456,28,5528881,5448293,39,1637013,5455648,35.12,37.57%,596279,204764,"3,898,418","3,517,134",90.22%,"1,970,259",49.46%,105,AN16-175,Central,Single case,tissue,30,4,2017,sheep,NA,-3.14563,35.20358,Endulen,Nasiporiong,Ngoyapase,NA,NA,NA,175,70.4,1240111,379,25,5607918,5454715,52,1770198,5471707,35.13,36.65%,1161745,290126,"2,337,284","2,117,818",90.61%,"1,044,928",49.54%,66
AN16-120_S1,AN16-80_I1,41,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,NA,NA,NA,200,114,2017474,456,28,5528881,5448293,39,1637013,5455648,35.12,37.57%,596279,204764,"3,898,418","3,517,134",90.22%,"1,970,259",49.46%,105,AN16-80,Central,C1,insect,10,5,2016,sheep,yes,-2.994935,35.095446,Endulen,NA,"Olduvai-Mazingira, Magumu",contamination?,Clostridium sensu stricto 1/Bacillus,NA,122,231.1,5357329,865,27,5855755,5456497,285,1769270,5613313,35.56,37.55%,1161867,239940,"9,547,116","8,462,267",88.64%,"6,220,165",68.23%,206.8
